date,tempC,tempF,humid,heatindex
20210409,13.5,56.3,38.3,13.48
20210410,12.7,54.8,49,12.69
20210411,14.5,58.1,46.5,14.5
20210412,14,57.1,66.9,13.95
20210413,11,51.8,76.4,10.99
20210414,8.1,46.5,57.3,8.08
20210415,11.3,52.4,62.5,11.32
20210416,11.4,52.6,59.9,11.44
20210417,9.5,49,57.2,9.47
20210418,9.9,49.8,62.8,9.89
20210419,11.9,53.5,66.3,11.95
20210420,14.5,58.2,57.3,14.53
20210421,18.8,65.8,44.2,18.75
20210422,20.8,69.4,38.1,20.79
20210423,19.1,66.3,42.8,19.06
20210424,18.3,64.9,40.8,18.3
20210425,18.1,64.5,51.6,18.08
20210426,16.4,61.5,49.9,16.38
20210427,15.3,59.5,61,15.3
20210428,14.6,58.2,67.2,14.55
20210429,14.9,58.8,51.2,14.89
20210430,11.3,52.4,82.4,11.34
20210501,10.5,50.9,80.1,10.53
20210502,12.2,54,69.8,12.21
20210503,13.9,57.1,58.6,13.93
20210504,13.6,56.5,79.3,13.63
20210505,14.1,57.4,66.5,14.13
20210506,15.4,59.7,48.5,15.38
20210507,14.7,58.4,58.3,14.67
20210508,14.1,57.4,66.9,14.13
20210509,15.7,60.2,51.8,15.69
20210510,13.3,56,67.5,13.33
20210511,18,64.4,52.3,18.02
20210512,21.8,71.2,37.5,21.75
20210513,22.8,73,53.8,22.77
20210514,23.9,75.1,60.2,23.95
20210515,22.1,71.7,77.7,22.06
20210516,18.9,65.9,97.4,18.85
20210517,15.3,59.5,92.9,15.28
20210518,17.8,64.1,74.3,17.83
20210519,19.5,67.2,52.4,19.53
20210520,19,66.3,56.2,19.05
20210521,16,60.7,86.5,15.97
20210522,18.6,65.5,70.6,18.58
20210523,19.5,67.1,65.4,19.49
20210524,19.5,67.2,59,19.54
20210525,15.6,60.1,70.7,15.64
20210526,17.6,63.8,60.8,17.64
20210527,16.2,61.1,80.5,16.15
20210528,15.1,59.1,86.8,15.08
20210529,15.7,60.2,78.5,15.65
20210530,18,64.5,72.6,18.03
20210531,19.7,67.4,80.4,19.69
20210601,20.3,68.5,75.1,20.3
20210602,23,73.4,65.5,23.01
20210603,19.7,67.5,80.1,19.71
20210604,18.1,64.6,70.8,18.13
20210605,20.7,69.2,67,20.68
20210606,22.7,72.9,70.8,22.75
20210607,21.1,70,71.8,21.14
20210608,23.4,74.2,69.8,23.43
20210609,25.6,78,60,25.57
20210610,25.3,77.5,65,25.3
20210611,21.5,70.8,84.3,21.53
20210612,23.9,75,75.5,23.88
20210613,24.9,76.9,72.8,24.92
20210614,24.6,76.3,70.2,24.63
20210615,22.6,72.7,79.1,22.63
20210616,24.4,75.9,60.5,24.37
20210617,21.9,71.4,70,21.88
20210618,20.1,68.2,91.2,20.11
20210619,22.3,72.1,74.3,22.26
20210620,22.9,73.2,73.2,22.89
20210621,23.5,74.3,68.5,23.48
20210622,23.2,73.7,65.8,23.17
20210623,22.2,72,70.8,22.2
20210624,22.9,73.2,72.2,22.86
20210625,24,75.3,68.2,24.03
20210626,22.9,73.2,78.6,22.87
20210627,24.2,75.5,72.9,24.18
20210628,23.6,74.5,77.5,23.59
20210629,23.8,74.9,78.9,23.82
20210630,24.1,75.4,79.4,24.13
20210701,26.2,79.1,71.4,26.18
20210702,27.1,80.8,64.5,28.54
20210703,23.1,73.5,77.3,23.06
20210704,21.3,70.3,97.5,21.28
20210705,23.1,73.5,81.2,23.06
20210706,25.1,77.2,74.5,25.14
20210707,26.3,79.3,77,26.3
20210708,26,78.7,83.5,25.96
20210709,25.4,77.7,77.6,25.41
20210710,25.8,78.5,78.7,25.81
20210711,25.8,78.4,86.6,25.75
20210712,27.9,82.2,75.9,31.23
20210713,28.7,83.6,76,33.13
20210714,29.7,85.4,71.6,34.61
20210715,29.3,84.8,71.1,33.71
20210716,28.7,83.6,68.2,31.75
20210717,28.8,83.8,63.8,31.28
20210718,29.6,85.3,62.2,32.54
